"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Siskiyou,49,44128,44128.0,Population,2018,382,127.3,Deaths,2017-2019,100000,288.6,Crude Death Rate,163.9,Age-Adjusted Death Rate,146.5,181.4,2020,C-1,161.4,N,,,,
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Butte,50,227353,227353.0,Population,2018,1500,500.0,Deaths,2017-2019,100000,219.9,Crude Death Rate,164.9,Age-Adjusted Death Rate,156.2,173.6,2020,C-1,161.4,N,,,,
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Humboldt,51,135765,135765.0,Population,2018,872,290.7,Deaths,2017-2019,100000,214.1,Crude Death Rate,167.2,Age-Adjusted Death Rate,155.7,178.7,2020,C-1,161.4,N,,,,
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Tehama,52,64703,64703.0,Population,2018,448,149.3,Deaths,2017-2019,100000,230.8,Crude Death Rate,167.4,Age-Adjusted Death Rate,151.5,183.4,2020,C-1,161.4,N,,,,
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Glenn,53,28755,28755.0,Population,2018,167,55.7,Deaths,2017-2019,100000,193.6,Crude Death Rate,171.2,Age-Adjusted Death Rate,144.8,197.7,2020,C-1,161.4,N,,,,
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Shasta,54,178239,178239.0,Population,2018,1339,446.3,Deaths,2017-2019,100000,250.4,Crude Death Rate,172.4,Age-Adjusted Death Rate,162.9,182.0,2020,C-1,161.4,N,,,,
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Alpine,55,1134,1134.0,Population,2018,9,3.0,Deaths,2017-2019,100000,264.6,Crude Death Rate,173.9,Age-Adjusted Death Rate,69.9,358.2,2020,C-1,161.4,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Del Norte,56,27419,27419.0,Population,2018,192,64.0,Deaths,2017-2019,100000,233.4,Crude Death Rate,176.2,Age-Adjusted Death Rate,150.6,201.7,2020,C-1,161.4,N,,,,
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Lake,57,65020,65020.0,Population,2018,561,187.0,Deaths,2017-2019,100000,287.6,Crude Death Rate,186.7,Age-Adjusted Death Rate,170.5,202.9,2020,C-1,161.4,N,,,,
2021,2,Deaths Due to All Cancers,Total Population,Total Population,Yuba,58,77426,77426.0,Population,2018,427,142.3,Deaths,2017-2019,100000,183.8,Crude Death Rate,187.0,Age-Adjusted Death Rate,168.8,205.3,2020,C-1,161.4,N,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Alpine,1,1134,1134.0,Population,2018,0,0.0,Deaths,2017-2019,100000,,Crude Death Rate,,Age-Adjusted Death Rate,,,2020,C-5,14.5,Y,,,3,Rates for zero events have not been calculated.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Mateo,2,774570,774570.0,Population,2018,262,87.3,Deaths,2017-2019,100000,11.3,Crude Death Rate,8.2,Age-Adjusted Death Rate,7.2,9.3,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Mono,3,13827,13827.0,Population,2018,4,1.3,Deaths,2017-2019,100000,9.6,Crude Death Rate,8.5,Age-Adjusted Death Rate,2.3,21.9,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sutter,4,101337,101337.0,Population,2018,35,11.7,Deaths,2017-2019,100000,11.5,Crude Death Rate,9.5,Age-Adjusted Death Rate,6.6,13.3,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Santa Clara,5,1955946,1955946.0,Population,2018,646,215.3,Deaths,2017-2019,100000,11.0,Crude Death Rate,9.6,Age-Adjusted Death Rate,8.9,10.4,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Marin,6,262326,262326.0,Population,2018,123,41.0,Deaths,2017-2019,100000,15.6,Crude Death Rate,9.6,Age-Adjusted Death Rate,7.8,11.3,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Benito,7,61437,61437.0,Population,2018,18,6.0,Deaths,2017-2019,100000,9.8,Crude Death Rate,9.6,Age-Adjusted Death Rate,5.6,15.3,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Lassen,8,30527,30527.0,Population,2018,9,3.0,Deaths,2017-2019,100000,9.8,Crude Death Rate,9.7,Age-Adjusted Death Rate,4.2,19.1,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Trinity,9,13385,13385.0,Population,2018,7,2.3,Deaths,2017-2019,100000,17.4,Crude Death Rate,10.0,Age-Adjusted Death Rate,3.3,23.4,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Monterey,10,444252,444252.0,Population,2018,140,46.7,Deaths,2017-2019,100000,10.5,Crude Death Rate,10.2,Age-Adjusted Death Rate,8.5,11.9,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,El Dorado,11,189360,189360.0,Population,2018,93,31.0,Deaths,2017-2019,100000,16.4,Crude Death Rate,10.4,Age-Adjusted Death Rate,8.3,12.9,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Del Norte,12,27419,27419.0,Population,2018,12,4.0,Deaths,2017-2019,100000,14.6,Crude Death Rate,10.4,Age-Adjusted Death Rate,5.2,18.7,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Santa Barbara,13,452953,452953.0,Population,2018,168,56.0,Deaths,2017-2019,100000,12.4,Crude Death Rate,10.5,Age-Adjusted Death Rate,8.9,12.1,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Siskiyou,14,44128,44128.0,Population,2018,27,9.0,Deaths,2017-2019,100000,20.4,Crude Death Rate,10.5,Age-Adjusted Death Rate,6.9,15.3,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Francisco,15,886618,886618.0,Population,2018,371,123.7,Deaths,2017-2019,100000,13.9,Crude Death Rate,10.6,Age-Adjusted Death Rate,9.5,11.7,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Mariposa,16,17904,17904.0,Population,2018,12,4.0,Deaths,2017-2019,100000,22.3,Crude Death Rate,10.6,Age-Adjusted Death Rate,5.5,18.5,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Orange,17,3215372,3215372.0,Population,2018,1221,407.0,Deaths,2017-2019,100000,12.7,Crude Death Rate,10.7,Age-Adjusted Death Rate,10.1,11.3,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Alameda,18,1662730,1662730.0,Population,2018,619,206.3,Deaths,2017-2019,100000,12.4,Crude Death Rate,10.9,Age-Adjusted Death Rate,10.0,11.7,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Contra Costa,19,1147327,1147327.0,Population,2018,475,158.3,Deaths,2017-2019,100000,13.8,Crude Death Rate,11.1,Age-Adjusted Death Rate,10.1,12.1,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Madera,20,158511,158511.0,Population,2018,56,18.7,Deaths,2017-2019,100000,11.8,Crude Death Rate,11.4,Age-Adjusted Death Rate,8.6,14.9,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Diego,21,3344438,3344438.0,Population,2018,1290,430.0,Deaths,2017-2019,100000,12.9,Crude Death Rate,11.7,Age-Adjusted Death Rate,11.1,12.4,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Yolo,22,222054,222054.0,Population,2018,72,24.0,Deaths,2017-2019,100000,10.8,Crude Death Rate,11.8,Age-Adjusted Death Rate,9.2,14.8,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Nevada,23,98626,98626.0,Population,2018,60,20.0,Deaths,2017-2019,100000,20.3,Crude Death Rate,11.8,Age-Adjusted Death Rate,8.7,15.5,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Luis Obispo,24,279321,279321.0,Population,2018,145,48.3,Deaths,2017-2019,100000,17.3,Crude Death Rate,12.0,Age-Adjusted Death Rate,10.0,14.1,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Ventura,25,855713,855713.0,Population,2018,378,126.0,Deaths,2017-2019,100000,14.7,Crude Death Rate,12.1,Age-Adjusted Death Rate,10.9,13.4,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,CALIFORNIA,,39817785,39817785.0,Population,2018,16454,5484.7,Deaths,2017-2019,100000,13.8,Crude Death Rate,12.1,Age-Adjusted Death Rate,11.9,12.3,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Calaveras,26,44572,44572.0,Population,2018,33,11.0,Deaths,2017-2019,100000,24.7,Crude Death Rate,12.3,Age-Adjusted Death Rate,8.4,17.5,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Kern,27,907055,907055.0,Population,2018,306,102.0,Deaths,2017-2019,100000,11.2,Crude Death Rate,12.4,Age-Adjusted Death Rate,11.0,13.8,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sonoma,28,500499,500499.0,Population,2018,256,85.3,Deaths,2017-2019,100000,17.0,Crude Death Rate,12.4,Age-Adjusted Death Rate,10.8,13.9,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Santa Cruz,29,275168,275168.0,Population,2018,120,40.0,Deaths,2017-2019,100000,14.5,Crude Death Rate,12.5,Age-Adjusted Death Rate,10.2,14.9,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Butte,30,227353,227353.0,Population,2018,117,39.0,Deaths,2017-2019,100000,17.2,Crude Death Rate,12.5,Age-Adjusted Death Rate,10.1,14.9,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Imperial,31,188948,188948.0,Population,2018,74,24.7,Deaths,2017-2019,100000,13.1,Crude Death Rate,12.5,Age-Adjusted Death Rate,9.7,15.7,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Napa,32,140573,140573.0,Population,2018,69,23.0,Deaths,2017-2019,100000,16.4,Crude Death Rate,12.5,Age-Adjusted Death Rate,9.6,16.0,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Modoc,33,9487,9487.0,Population,2018,7,2.3,Deaths,2017-2019,100000,24.6,Crude Death Rate,12.5,Age-Adjusted Death Rate,5.0,25.8,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Kings,34,153318,153318.0,Population,2018,48,16.0,Deaths,2017-2019,100000,10.4,Crude Death Rate,12.6,Age-Adjusted Death Rate,9.2,16.8,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Los Angeles,35,10269935,10269935.0,Population,2018,4354,1451.3,Deaths,2017-2019,100000,14.1,Crude Death Rate,12.7,Age-Adjusted Death Rate,12.3,13.0,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Tulare,36,475781,475781.0,Population,2018,174,58.0,Deaths,2017-2019,100000,12.2,Crude Death Rate,13.1,Age-Adjusted Death Rate,11.1,15.1,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Riverside,37,2420714,2420714.0,Population,2018,1120,373.3,Deaths,2017-2019,100000,15.4,Crude Death Rate,13.2,Age-Adjusted Death Rate,12.4,13.9,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sacramento,38,1537386,1537386.0,Population,2018,680,226.7,Deaths,2017-2019,100000,14.7,Crude Death Rate,13.2,Age-Adjusted Death Rate,12.2,14.2,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Placer,39,389278,389278.0,Population,2018,214,71.3,Deaths,2017-2019,100000,18.3,Crude Death Rate,13.2,Age-Adjusted Death Rate,11.4,15.0,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Joaquin,40,760310,760310.0,Population,2018,303,101.0,Deaths,2017-2019,100000,13.3,Crude Death Rate,13.3,Age-Adjusted Death Rate,11.8,14.8,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Fresno,41,1010837,1010837.0,Population,2018,391,130.3,Deaths,2017-2019,100000,12.9,Crude Death Rate,13.4,Age-Adjusted Death Rate,12.0,14.7,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Tuolumne,42,52843,52843.0,Population,2018,36,12.0,Deaths,2017-2019,100000,22.7,Crude Death Rate,13.4,Age-Adjusted Death Rate,9.1,19.0,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Solano,43,439975,439975.0,Population,2018,214,71.3,Deaths,2017-2019,100000,16.2,Crude Death Rate,13.9,Age-Adjusted Death Rate,12.0,15.8,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Bernardino,44,2178940,2178940.0,Population,2018,858,286.0,Deaths,2017-2019,100000,13.1,Crude Death Rate,14.1,Age-Adjusted Death Rate,13.1,15.0,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Glenn,45,28755,28755.0,Population,2018,14,4.7,Deaths,2017-2019,100000,16.2,Crude Death Rate,14.3,Age-Adjusted Death Rate,7.8,24.1,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Yuba,46,77426,77426.0,Population,2018,32,10.7,Deaths,2017-2019,100000,13.8,Crude Death Rate,14.4,Age-Adjusted Death Rate,9.7,20.5,2020,C-5,14.5,Y,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Merced,47,279433,279433.0,Population,2018,107,35.7,Deaths,2017-2019,100000,12.8,Crude Death Rate,14.9,Age-Adjusted Death Rate,12.0,17.7,2020,C-5,14.5,N,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Plumas,48,18702,18702.0,Population,2018,15,5.0,Deaths,2017-2019,100000,26.7,Crude Death Rate,14.9,Age-Adjusted Death Rate,7.1,27.3,2020,C-5,14.5,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Humboldt,49,135765,135765.0,Population,2018,80,26.7,Deaths,2017-2019,100000,19.6,Crude Death Rate,15.0,Age-Adjusted Death Rate,11.8,18.9,2020,C-5,14.5,N,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Stanislaus,50,554616,554616.0,Population,2018,253,84.3,Deaths,2017-2019,100000,15.2,Crude Death Rate,15.3,Age-Adjusted Death Rate,13.4,17.2,2020,C-5,14.5,N,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Amador,51,38146,38146.0,Population,2018,31,10.3,Deaths,2017-2019,100000,27.1,Crude Death Rate,15.4,Age-Adjusted Death Rate,10.2,22.2,2020,C-5,14.5,N,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Colusa,52,22260,22260.0,Population,2018,10,3.3,Deaths,2017-2019,100000,15.0,Crude Death Rate,15.4,Age-Adjusted Death Rate,7.1,29.3,2020,C-5,14.5,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Mendocino,53,88875,88875.0,Population,2018,59,19.7,Deaths,2017-2019,100000,22.1,Crude Death Rate,16.1,Age-Adjusted Death Rate,12.1,21.1,2020,C-5,14.5,N,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Tehama,54,64703,64703.0,Population,2018,43,14.3,Deaths,2017-2019,100000,22.2,Crude Death Rate,16.1,Age-Adjusted Death Rate,11.5,21.9,2020,C-5,14.5,N,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Shasta,55,178239,178239.0,Population,2018,122,40.7,Deaths,2017-2019,100000,22.8,Crude Death Rate,16.7,Age-Adjusted Death Rate,13.6,19.8,2020,C-5,14.5,N,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Inyo,56,18522,18522.0,Population,2018,14,4.7,Deaths,2017-2019,100000,25.2,Crude Death Rate,17.3,Age-Adjusted Death Rate,8.6,30.9,2020,C-5,14.5,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Lake,57,65020,65020.0,Population,2018,52,17.3,Deaths,2017-2019,100000,26.7,Crude Death Rate,17.9,Age-Adjusted Death Rate,13.1,24.0,2020,C-5,14.5,N,,,,
2021,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sierra,58,3136,3136.0,Population,2018,5,1.7,Deaths,2017-2019,100000,53.1,Crude Death Rate,24.8,Age-Adjusted Death Rate,8.1,57.9,2020,C-5,14.5,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,Sierra,1,3136,3136.0,Population,2018,2,0.7,Deaths,2017-2019,100000,21.3,Crude Death Rate,9.1,Age-Adjusted Death Rate,1.1,32.8,2020,C-2,45.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,Mono,2,13827,13827.0,Population,2018,6,2.0,Deaths,2017-2019,100000,14.5,Crude Death Rate,13.8,Age-Adjusted Death Rate,4.5,32.3,2020,C-2,45.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,Imperial,3,188948,188948.0,Population,2018,92,30.7,Deaths,2017-2019,100000,16.2,Crude Death Rate,16.2,Age-Adjusted Death Rate,13.0,20.0,2020,C-2,45.5,Y,,,,
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,Inyo,4,18522,18522.0,Population,2018,18,6.0,Deaths,2017-2019,100000,32.4,Crude Death Rate,17.2,Age-Adjusted Death Rate,10.2,27.2,2020,C-2,45.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,San Mateo,5,774570,774570.0,Population,2018,585,195.0,Deaths,2017-2019,100000,25.2,Crude Death Rate,18.7,Age-Adjusted Death Rate,17.1,20.3,2020,C-2,45.5,Y,,,,
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,Marin,6,262326,262326.0,Population,2018,253,84.3,Deaths,2017-2019,100000,32.1,Crude Death Rate,18.7,Age-Adjusted Death Rate,16.4,21.1,2020,C-2,45.5,Y,,,,
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,Santa Clara,7,1955946,1955946.0,Population,2018,1248,416.0,Deaths,2017-2019,100000,21.3,Crude Death Rate,18.9,Age-Adjusted Death Rate,17.9,20.0,2020,C-2,45.5,Y,,,,
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,Los Angeles,8,10269935,10269935.0,Population,2018,7495,2498.3,Deaths,2017-2019,100000,24.3,Crude Death Rate,22.0,Age-Adjusted Death Rate,21.5,22.5,2020,C-2,45.5,Y,,,,
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,Santa Barbara,9,452953,452953.0,Population,2018,351,117.0,Deaths,2017-2019,100000,25.8,Crude Death Rate,22.1,Age-Adjusted Death Rate,19.7,24.4,2020,C-2,45.5,Y,,,,
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,San Benito,10,61437,61437.0,Population,2018,43,14.3,Deaths,2017-2019,100000,23.3,Crude Death Rate,22.1,Age-Adjusted Death Rate,15.9,30.0,2020,C-2,45.5,Y,,,,
2021,4,Deaths Due to Lung Cancer,Total Population,Total Population,San Francisco,11,886618,886618.0,Population,2018,793,264.3,Deaths,2017-2019,100000,29.8,Crude Death Rate,22.5,Age-Adjusted Death Rate,20.9,24.1,2020,C-2,45.5,Y,,,,
